index,sample_id,image_path,true_label_idx,true_label_name,pred_label_idx,pred_label_name,is_correct,confidence,distance_to_true_center,nearest_wrong_class_idx,nearest_wrong_class_name,distance_to_nearest_wrong_center,distance_margin,distance_to_MEL,distance_to_NV,distance_to_BCC,distance_to_AKIEC,distance_to_BKL,distance_to_DF,distance_to_VASC,rank_global,rank_in_true_class
2263,ISIC_0026569,,1,NV,2,BCC,False,0.6955660581588745,1.0570884943008423,2,BCC,0.7547165751457214,-0.30237191915512085,1.0460236072540283,1.0570884943008423,0.7547165751457214,1.0061182975769043,1.0527606010437012,1.052013635635376,1.1882133483886719,1,1
9784,ISIC_0034090,,1,NV,2,BCC,False,0.6009289622306824,0.9690808057785034,2,BCC,0.6724951863288879,-0.2965856194496155,0.886672854423523,0.9690808057785034,0.6724951863288879,0.9701447486877441,0.976924479007721,0.9161650538444519,1.082771897315979,2,2
7168,ISIC_0031474,,1,NV,1,NV,True,0.7134835720062256,0.9465738534927368,5,DF,0.6811422109603882,-0.26543164253234863,0.8559404611587524,0.9465738534927368,1.0189753770828247,0.9239509105682373,0.862487256526947,0.6811422109603882,1.1207690238952637,3,3
5099,ISIC_0029405,,1,NV,1,NV,True,0.5179762244224548,0.8940737247467041,5,DF,0.6510115265846252,-0.24306219816207886,0.7992891073226929,0.8940737247467041,0.8669356107711792,0.8633396029472351,0.8784608244895935,0.6510115265846252,0.847506046295166,4,4
5180,ISIC_0029486,,6,VASC,5,DF,False,0.2558693587779999,1.1046292781829834,5,DF,0.8699641227722168,-0.2346651554107666,0.9894760847091675,1.0563271045684814,0.988808274269104,0.9621648788452148,0.9665645360946655,0.8699641227722168,1.1046292781829834,5,1
943,ISIC_0025249,,6,VASC,5,DF,False,0.8275313377380371,1.0305598974227905,5,DF,0.8034889698028564,-0.22707092761993408,1.0130703449249268,1.0978472232818604,1.0725047588348389,1.0664458274841309,0.991247832775116,0.8034889698028564,1.0305598974227905,6,2
2098,ISIC_0026404,,1,NV,1,NV,True,0.2912927269935608,1.0159231424331665,4,BKL,0.7900433540344238,-0.22587978839874268,0.916474461555481,1.0159231424331665,0.9096693992614746,0.8614034056663513,0.7900433540344238,0.9098535776138306,1.1384629011154175,7,5
7683,ISIC_0031989,,4,BKL,2,BCC,False,0.5750126838684082,0.8986064791679382,3,AKIEC,0.6731220483779907,-0.2254844307899475,0.9245361089706421,1.0595307350158691,0.6887416243553162,0.6731220483779907,0.8986064791679382,0.9077685475349426,1.0474557876586914,8,1
4729,ISIC_0029035,,2,BCC,3,AKIEC,False,0.7881188988685608,0.9543736577033997,3,AKIEC,0.7354267835617065,-0.21894687414169312,0.9872824549674988,1.1378933191299438,0.9543736577033997,0.7354267835617065,0.9269883632659912,0.8600510358810425,1.14552640914917,9,1
4192,ISIC_0028498,,1,NV,0,MEL,False,0.45845210552215576,0.8707576394081116,0,MEL,0.6571845412254333,-0.21357309818267822,0.6571845412254333,0.8707576394081116,0.9066104292869568,0.8347873091697693,0.7818294763565063,0.8644115924835205,1.1053667068481445,10,6
9882,ISIC_0034188,,0,MEL,6,VASC,False,0.5574190020561218,0.9499652981758118,6,VASC,0.7433319687843323,-0.2066333293914795,0.9499652981758118,0.9605923891067505,1.061265468597412,1.0444968938827515,1.0078129768371582,0.958197832107544,0.7433319687843323,11,1
5845,ISIC_0030151,,1,NV,4,BKL,False,0.427645742893219,1.084550142288208,4,BKL,0.878498911857605,-0.20605123043060303,1.0297060012817383,1.084550142288208,1.1167466640472412,1.0510534048080444,0.878498911857605,1.0282467603683472,1.2365906238555908,12,7
9766,ISIC_0034072,,1,NV,1,NV,True,0.6178779602050781,1.0493757724761963,2,BCC,0.8446441888809204,-0.20473158359527588,1.0441151857376099,1.0493757724761963,0.8446441888809204,0.9771258234977722,0.9824771881103516,0.9823004007339478,1.1441177129745483,13,8
2108,ISIC_0026414,,1,NV,0,MEL,False,0.6996851563453674,0.8638393878936768,0,MEL,0.6596189737319946,-0.20422041416168213,0.6596189737319946,0.8638393878936768,1.0193736553192139,0.9124624729156494,0.88420569896698,0.9682793617248535,1.1613140106201172,14,9
6880,ISIC_0031186,,0,MEL,3,AKIEC,False,0.7048096060752869,0.8407028317451477,3,AKIEC,0.637293815612793,-0.20340901613235474,0.8407028317451477,1.0827908515930176,0.9839487075805664,0.637293815612793,0.7948520183563232,0.8682476282119751,1.1224256753921509,15,2
6516,ISIC_0030822,,4,BKL,3,AKIEC,False,0.799757182598114,0.8387932777404785,3,AKIEC,0.6380533576011658,-0.20073992013931274,0.9585781693458557,1.121743083000183,0.9343621730804443,0.6380533576011658,0.8387932777404785,0.8995738625526428,1.1704734563827515,16,2
7053,ISIC_0031359,,1,NV,1,NV,True,0.7937604188919067,0.9544799327850342,5,DF,0.7572996616363525,-0.19718027114868164,0.8773008584976196,0.9544799327850342,0.9058102965354919,0.9833786487579346,0.8781885504722595,0.7572996616363525,1.0794392824172974,17,10
2301,ISIC_0026607,,4,BKL,2,BCC,False,0.5907501578330994,0.9562637805938721,2,BCC,0.7674664258956909,-0.18879735469818115,0.8928766250610352,1.0291653871536255,0.7674664258956909,0.8723650574684143,0.9562637805938721,1.032294750213623,1.1245226860046387,18,3
4305,ISIC_0028611,,4,BKL,3,AKIEC,False,0.6812679767608643,0.9948838353157043,3,AKIEC,0.8069526553153992,-0.18793118000030518,0.9162952303886414,1.0395046472549438,0.9161989092826843,0.8069526553153992,0.9948838353157043,0.943472146987915,1.1189448833465576,19,4
2123,ISIC_0026429,,1,NV,2,BCC,False,0.47525715827941895,0.9510325193405151,2,BCC,0.7635238170623779,-0.1875087022781372,0.9154719710350037,0.9510325193405151,0.7635238170623779,0.9843276143074036,0.9611575603485107,0.9077740907669067,1.0808433294296265,20,11
7288,ISIC_0031594,,1,NV,4,BKL,False,0.31149405241012573,1.0474061965942383,2,BCC,0.8636910915374756,-0.1837151050567627,0.9915763139724731,1.0474061965942383,0.8636910915374756,0.8773916363716125,0.8882279992103577,0.9371402859687805,1.108638048171997,21,12
1679,ISIC_0025985,,4,BKL,2,BCC,False,0.7281270027160645,0.8039184808731079,2,BCC,0.6213076710700989,-0.18261080980300903,0.8959095478057861,1.0509434938430786,0.6213076710700989,0.7564639449119568,0.8039184808731079,0.8920672535896301,1.1058692932128906,22,5
3825,ISIC_0028131,,1,NV,0,MEL,False,0.40124017000198364,0.9092725515365601,0,MEL,0.7269033789634705,-0.1823691725730896,0.7269033789634705,0.9092725515365601,0.9304412007331848,0.9480677247047424,0.802537202835083,0.9337596893310547,1.1082626581192017,23,13
4094,ISIC_0028400,,1,NV,1,NV,True,0.47055456042289734,0.9285210967063904,5,DF,0.7467310428619385,-0.1817900538444519,0.8747991323471069,0.9285210967063904,0.9038059115409851,0.8794299364089966,0.8144344091415405,0.7467310428619385,1.0274007320404053,24,14
7038,ISIC_0031344,,5,DF,3,AKIEC,False,0.47886791825294495,0.8443759083747864,3,AKIEC,0.6629732251167297,-0.18140268325805664,0.9576343297958374,1.0948630571365356,0.7942479252815247,0.6629732251167297,0.8307083249092102,0.8443759083747864,1.1473541259765625,25,1
4004,ISIC_0028310,,1,NV,1,NV,True,0.5448262095451355,0.9261878132820129,2,BCC,0.7457149624824524,-0.18047285079956055,0.933666467666626,0.9261878132820129,0.7457149624824524,0.944195032119751,0.9648697972297668,0.915256679058075,1.0686792135238647,26,15
4567,ISIC_0028873,,1,NV,1,NV,True,0.6563233733177185,1.0194278955459595,4,BKL,0.8398517370223999,-0.17957615852355957,0.9585386514663696,1.0194278955459595,1.1057547330856323,1.007585048675537,0.8398517370223999,1.029363989830017,1.1873562335968018,27,16
3553,ISIC_0027859,,4,BKL,3,AKIEC,False,0.8916934728622437,0.7931123375892639,3,AKIEC,0.6148866415023804,-0.17822569608688354,0.9346886277198792,1.1165804862976074,1.0254398584365845,0.6148866415023804,0.7931123375892639,0.9123152494430542,1.1354868412017822,28,6
7231,ISIC_0031537,,4,BKL,3,AKIEC,False,0.8325609564781189,0.8981566429138184,3,AKIEC,0.720776379108429,-0.1773802638053894,0.9819622039794922,1.1446475982666016,0.9188690781593323,0.720776379108429,0.8981566429138184,0.9119331240653992,1.179570198059082,29,7
3798,ISIC_0028104,,4,BKL,2,BCC,False,0.8476037383079529,0.837468147277832,2,BCC,0.6607047319412231,-0.1767634153366089,0.74837327003479,0.9193085432052612,0.6607047319412231,0.841111958026886,0.837468147277832,0.8516198396682739,0.9608564376831055,30,8
6007,ISIC_0030313,,1,NV,1,NV,True,0.7915463447570801,0.9378460645675659,6,VASC,0.7654507160186768,-0.17239534854888916,1.1016076803207397,0.9378460645675659,1.1368221044540405,1.1642570495605469,1.1073477268218994,1.050174355506897,0.7654507160186768,31,17
7296,ISIC_0031602,,1,NV,0,MEL,False,0.49873048067092896,0.8525672554969788,0,MEL,0.682153582572937,-0.17041367292404175,0.682153582572937,0.8525672554969788,1.0730347633361816,1.0183268785476685,0.9126737713813782,0.8855668306350708,1.100696325302124,32,18
7156,ISIC_0031462,,1,NV,1,NV,True,0.5890077948570251,0.9193745255470276,3,AKIEC,0.7492469549179077,-0.17012757062911987,0.8285070061683655,0.9193745255470276,0.8328186273574829,0.7492469549179077,0.8152093291282654,0.8224977254867554,1.0832480192184448,33,19
