index,sample_id,image_path,true_label_idx,true_label_name,pred_label_idx,pred_label_name,is_correct,confidence,distance_to_true_center,nearest_wrong_class_idx,nearest_wrong_class_name,distance_to_nearest_wrong_center,distance_margin,distance_to_MEL,distance_to_NV,distance_to_BCC,distance_to_AKIEC,distance_to_BKL,distance_to_DF,distance_to_VASC,rank_global,rank_in_true_class
8966,ISIC_0033272,,0,MEL,3,AKIEC,False,0.3893936276435852,0.9977178573608398,3,AKIEC,0.7048407196998596,-0.2928771376609802,0.9977178573608398,1.1290092468261719,0.9657369256019592,0.7048407196998596,0.8193040490150452,0.7807953953742981,1.1343343257904053,5,1
9402,ISIC_0033708,,0,MEL,2,BCC,False,0.46221378445625305,0.8354759812355042,3,AKIEC,0.6712486147880554,-0.16422736644744873,0.8354759812355042,1.0382881164550781,0.7506561875343323,0.6712486147880554,0.9585052132606506,0.8497931361198425,1.043249249458313,41,2
2114,ISIC_0026420,,0,MEL,3,AKIEC,False,0.41123849153518677,0.8838295936584473,3,AKIEC,0.7287412285804749,-0.1550883650779724,0.8838295936584473,1.0804952383041382,0.9198422431945801,0.7287412285804749,0.9337072372436523,0.8518389463424683,0.9474624395370483,45,3
9699,ISIC_0034005,,0,MEL,4,BKL,False,0.6990255117416382,1.0036932229995728,4,BKL,0.8547221422195435,-0.1489710807800293,1.0036932229995728,1.0864523649215698,1.0160386562347412,1.0141170024871826,0.8547221422195435,0.9349190592765808,1.125473976135254,56,4
5579,ISIC_0029885,,0,MEL,4,BKL,False,0.25954699516296387,0.9452637434005737,5,DF,0.7973659634590149,-0.14789777994155884,0.9452637434005737,1.018130898475647,0.9376664757728577,0.8831926584243774,0.9055328369140625,0.7973659634590149,1.1452953815460205,59,5
5652,ISIC_0029958,,0,MEL,3,AKIEC,False,0.39183568954467773,0.7910140156745911,3,AKIEC,0.6433729529380798,-0.14764106273651123,0.7910140156745911,1.0540958642959595,0.953173816204071,0.6433729529380798,0.7994667887687683,0.801289439201355,1.1843801736831665,60,6
2200,ISIC_0026506,,0,MEL,6,VASC,False,0.4382207691669464,1.0130317211151123,6,VASC,0.8662970662117004,-0.14673465490341187,1.0130317211151123,0.9857709407806396,1.1146856546401978,1.1613247394561768,1.1486934423446655,1.1229729652404785,0.8662970662117004,62,7
4595,ISIC_0028901,,0,MEL,0,MEL,True,0.2438812553882599,0.9647515416145325,5,DF,0.8355609178543091,-0.1291906237602234,0.9647515416145325,1.0105952024459839,1.0594807863235474,0.9447877407073975,0.9438424110412598,0.8355609178543091,1.0338048934936523,76,8
4454,ISIC_0028760,,0,MEL,1,NV,False,0.709175705909729,1.1449729204177856,1,NV,1.0171558856964111,-0.1278170347213745,1.1449729204177856,1.0171558856964111,1.2242496013641357,1.2468541860580444,1.2119938135147095,1.172040343284607,1.1481016874313354,77,9
8609,ISIC_0032915,,0,MEL,0,MEL,True,0.601711094379425,0.7532777190208435,3,AKIEC,0.6371733546257019,-0.1161043643951416,0.7532777190208435,1.021762728691101,0.7815054655075073,0.6371733546257019,0.8278706073760986,0.741175651550293,1.0956333875656128,94,10
8203,ISIC_0032509,,0,MEL,2,BCC,False,0.6419773101806641,0.9582309722900391,2,BCC,0.8560982942581177,-0.10213267803192139,0.9582309722900391,1.0955860614776611,0.8560982942581177,1.0781575441360474,1.0143394470214844,1.0370334386825562,1.1370773315429688,119,11
2346,ISIC_0026652,,0,MEL,3,AKIEC,False,0.38908758759498596,0.801075279712677,3,AKIEC,0.7081112861633301,-0.09296399354934692,0.801075279712677,1.0108311176300049,0.9586267471313477,0.7081112861633301,0.8501001000404358,0.8074806928634644,1.135428547859192,147,12
175,ISIC_0024481,,0,MEL,4,BKL,False,0.4334244132041931,0.9279853105545044,5,DF,0.8393568396568298,-0.08862847089767456,0.9279853105545044,0.9343044757843018,0.9580314755439758,1.0361601114273071,0.8860335946083069,0.8393568396568298,1.0644989013671875,161,13
8877,ISIC_0033183,,0,MEL,4,BKL,False,0.3797649145126343,0.8838910460472107,5,DF,0.7975902557373047,-0.086300790309906,0.8838910460472107,1.0824726819992065,0.8833126425743103,0.8015661835670471,0.8174417018890381,0.7975902557373047,1.0637080669403076,169,14
1403,ISIC_0025709,,0,MEL,0,MEL,True,0.5281217098236084,0.7295643091201782,3,AKIEC,0.6467100977897644,-0.08285421133041382,0.7295643091201782,0.9343035221099854,0.8312570452690125,0.6467100977897644,0.8634065985679626,0.8156823515892029,1.0502732992172241,187,15
